NAME,FOUNDED,ACCREDITED,PUB/PRIV,ACADEMIC YEAR,TUITION,TUITION (2014$),PERCENT PAYING FULL TUITION,PERCENT RECEIVING MEDIAN GRANT OR MORE,TUITION LESS MEDIAN GRANT (2014$)
ALBANY LAW SCHOOL,1851,1930,PRIVATE,2007-2008,"$37,550","$42,873",69.5%,15.3%,"$22,322"
ALBANY LAW SCHOOL,1851,1930,PRIVATE,2008-2009,"$39,050","$42,937",68.0%,16.0%,"$23,145"
ALBANY LAW SCHOOL,1851,1930,PRIVATE,2009-2010,"$39,050","$43,091",63.6%,18.2%,"$21,021"
ALBANY LAW SCHOOL,1851,1930,PRIVATE,2010-2011,"$40,120","$43,557",66.1%,16.9%,"$21,844"
ALBANY LAW SCHOOL,1851,1930,PRIVATE,2011-2012,"$41,845","$44,040",64.6%,17.7%,"$22,991"
ALBANY LAW SCHOOL,1851,1930,PRIVATE,2012-2013,"$42,675","$44,002",60.1%,19.9%,"$25,329"
ALBANY LAW SCHOOL,1851,1930,PRIVATE,2013-2014,"$43,523","$44,229",34.0%,33.0%,"$23,905"
ALBANY LAW SCHOOL,1851,1930,PRIVATE,2014-2015,"$43,398","$43,398",N/A,N/A,N/A
BROOKLYN LAW SCHOOL,1901,1937,PRIVATE,1996-1997,"$19,660","$29,673",N/A,N/A,N/A
BROOKLYN LAW SCHOOL,1901,1937,PRIVATE,1997-1998,"$20,640","$30,441",N/A,N/A,N/A
BROOKLYN LAW SCHOOL,1901,1937,PRIVATE,1998-1999,"$22,000","$31,951",N/A,N/A,N/A
BROOKLYN LAW SCHOOL,1901,1937,PRIVATE,1999-2000,"$24,135","$34,301",N/A,N/A,N/A
BROOKLYN LAW SCHOOL,1901,1937,PRIVATE,2000-2001,"$25,335","$34,830",N/A,N/A,N/A
BROOKLYN LAW SCHOOL,1901,1937,PRIVATE,2001-2002,"$26,720","$35,724",49.4%,25.3%,"$27,702"
BROOKLYN LAW SCHOOL,1901,1937,PRIVATE,2002-2003,"$29,030","$38,207",44.4%,27.8%,"$27,678"
BROOKLYN LAW SCHOOL,1901,1937,PRIVATE,2003-2004,"$31,200","$40,151",46.8%,26.6%,"$29,008"
BROOKLYN LAW SCHOOL,1901,1937,PRIVATE,2004-2005,"$32,975","$41,329",44.0%,28.0%,"$27,501"
BROOKLYN LAW SCHOOL,1901,1937,PRIVATE,2005-2006,"$34,875","$42,276",31.3%,34.3%,"$24,048"
BROOKLYN LAW SCHOOL,1901,1937,PRIVATE,2006-2007,"$37,525","$44,067",26.6%,36.7%,"$25,442"
BROOKLYN LAW SCHOOL,1901,1937,PRIVATE,2007-2008,"$39,625","$45,242",22.6%,38.7%,"$28,253"
BROOKLYN LAW SCHOOL,1901,1937,PRIVATE,2008-2009,"$42,375","$46,593",21.1%,39.4%,"$27,721"
BROOKLYN LAW SCHOOL,1901,1937,PRIVATE,2009-2010,"$44,015","$48,569",21.4%,39.3%,"$25,838"
BROOKLYN LAW SCHOOL,1901,1937,PRIVATE,2010-2011,"$46,635","$50,630",18.6%,40.7%,"$23,019"
BROOKLYN LAW SCHOOL,1901,1937,PRIVATE,2011-2012,"$48,441","$50,982",17.5%,41.2%,"$24,249"
BROOKLYN LAW SCHOOL,1901,1937,PRIVATE,2012-2013,"$50,001","$51,556",16.3%,41.8%,"$21,757"
BROOKLYN LAW SCHOOL,1901,1937,PRIVATE,2013-2014,"$54,246","$55,126",13.0%,43.5%,"$24,030"
BROOKLYN LAW SCHOOL,1901,1937,PRIVATE,2014-2015,"$54,246","$54,246",N/A,N/A,N/A
COLUMBIA LAW SCHOOL,1858,1923,PRIVATE,1996-1997,"$23,818","$35,949",N/A,N/A,N/A
COLUMBIA LAW SCHOOL,1858,1923,PRIVATE,1997-1998,"$25,128","$37,060",N/A,N/A,N/A
COLUMBIA LAW SCHOOL,1858,1923,PRIVATE,1998-1999,"$26,570","$38,588",N/A,N/A,N/A
COLUMBIA LAW SCHOOL,1858,1923,PRIVATE,1999-2000,"$28,574","$40,609",N/A,N/A,N/A
COLUMBIA LAW SCHOOL,1858,1923,PRIVATE,2000-2001,"$29,396","$40,413",N/A,N/A,N/A
COLUMBIA LAW SCHOOL,1858,1923,PRIVATE,2001-2002,"$31,596","$42,243",57.9%,21.1%,"$22,189"
COLUMBIA LAW SCHOOL,1858,1923,PRIVATE,2002-2003,"$33,484","$44,069",51.4%,24.3%,"$27,354"
COLUMBIA LAW SCHOOL,1858,1923,PRIVATE,2003-2004,"$35,438","$45,605",49.8%,25.1%,"$28,361"
COLUMBIA LAW SCHOOL,1858,1923,PRIVATE,2004-2005,"$37,256","$46,695",51.9%,24.1%,"$32,281"
COLUMBIA LAW SCHOOL,1858,1923,PRIVATE,2005-2006,"$39,172","$47,485",53.9%,23.0%,"$35,363"
COLUMBIA LAW SCHOOL,1858,1923,PRIVATE,2006-2007,"$41,226","$48,413",55.9%,22.0%,"$36,670"
COLUMBIA LAW SCHOOL,1858,1923,PRIVATE,2007-2008,"$43,470","$49,633",52.2%,23.9%,"$37,987"
COLUMBIA LAW SCHOOL,1858,1923,PRIVATE,2008-2009,"$45,674","$50,221",45.4%,27.3%,"$38,950"
COLUMBIA LAW SCHOOL,1858,1923,PRIVATE,2009-2010,"$48,004","$52,971",50.9%,24.6%,"$36,419"
COLUMBIA LAW SCHOOL,1858,1923,PRIVATE,2010-2011,"$50,428","$54,748",51.0%,24.5%,"$40,417"
COLUMBIA LAW SCHOOL,1858,1923,PRIVATE,2011-2012,"$52,902","$55,676",51.8%,24.1%,"$43,047"
COLUMBIA LAW SCHOOL,1858,1923,PRIVATE,2012-2013,"$55,488","$57,214",54.1%,22.9%,"$44,841"
COLUMBIA LAW SCHOOL,1858,1923,PRIVATE,2013-2014,"$57,838","$58,776",56.8%,21.6%,"$43,533"
COLUMBIA LAW SCHOOL,1858,1923,PRIVATE,2014-2015,"$60,274","$60,274",N/A,N/A,N/A
CORNELL LAW SCHOOL,1887,1923,PRIVATE,1996-1997,"$22,100","$33,356",N/A,N/A,N/A
CORNELL LAW SCHOOL,1887,1923,PRIVATE,1997-1998,"$23,100","$34,069",N/A,N/A,N/A
CORNELL LAW SCHOOL,1887,1923,PRIVATE,1998-1999,"$24,100","$35,000",N/A,N/A,N/A
CORNELL LAW SCHOOL,1887,1923,PRIVATE,1999-2000,"$25,548","$36,309",N/A,N/A,N/A
CORNELL LAW SCHOOL,1887,1923,PRIVATE,2000-2001,"$27,350","$37,600",N/A,N/A,N/A
CORNELL LAW SCHOOL,1887,1923,PRIVATE,2001-2002,"$29,250","$39,107",52.1%,24.0%,"$27,074"
CORNELL LAW SCHOOL,1887,1923,PRIVATE,2002-2003,"$31,250","$41,129",52.3%,23.9%,"$28,922"
CORNELL LAW SCHOOL,1887,1923,PRIVATE,2003-2004,"$32,970","$42,429",52.1%,23.9%,"$27,051"
CORNELL LAW SCHOOL,1887,1923,PRIVATE,2004-2005,"$35,342","$44,296",57.2%,21.4%,"$28,316"
CORNELL LAW SCHOOL,1887,1923,PRIVATE,2005-2006,"$37,812","$45,836",58.3%,20.9%,"$30,077"
CORNELL LAW SCHOOL,1887,1923,PRIVATE,2006-2007,"$40,648","$47,734",60.1%,20.0%,"$32,468"
CORNELL LAW SCHOOL,1887,1923,PRIVATE,2007-2008,"$43,688","$49,881",62.6%,18.7%,"$32,755"
CORNELL LAW SCHOOL,1887,1923,PRIVATE,2008-2009,"$45,803","$50,363",63.1%,18.4%,"$30,571"
CORNELL LAW SCHOOL,1887,1923,PRIVATE,2009-2010,"$49,020","$54,092",61.3%,19.4%,"$34,230"
CORNELL LAW SCHOOL,1887,1923,PRIVATE,2010-2011,"$51,150","$55,532",54.8%,22.6%,"$39,247"
CORNELL LAW SCHOOL,1887,1923,PRIVATE,2011-2012,"$53,226","$56,017",54.1%,23.0%,"$40,231"
CORNELL LAW SCHOOL,1887,1923,PRIVATE,2012-2013,"$55,301","$57,021",52.3%,23.8%,"$41,555"
CORNELL LAW SCHOOL,1887,1923,PRIVATE,2013-2014,"$57,351","$58,281",50.5%,24.8%,"$43,038"
CORNELL LAW SCHOOL,1887,1923,PRIVATE,2014-2015,"$59,360","$59,360",N/A,N/A,N/A
FORDHAM UNIVERSITY SCHOOL OF LAW,1905,1936,PRIVATE,1996-1997,"$21,620","$32,631",N/A,N/A,N/A
FORDHAM UNIVERSITY SCHOOL OF LAW,1905,1936,PRIVATE,1997-1998,"$22,600","$33,331",N/A,N/A,N/A
FORDHAM UNIVERSITY SCHOOL OF LAW,1905,1936,PRIVATE,1998-1999,"$23,600","$34,274",N/A,N/A,N/A
FORDHAM UNIVERSITY SCHOOL OF LAW,1905,1936,PRIVATE,1999-2000,"$25,035","$35,580",N/A,N/A,N/A
FORDHAM UNIVERSITY SCHOOL OF LAW,1905,1936,PRIVATE,2000-2001,"$26,429","$36,334",N/A,N/A,N/A
FORDHAM UNIVERSITY SCHOOL OF LAW,1905,1936,PRIVATE,2001-2002,"$28,446","$38,032",62.5%,18.8%,"$28,673"
FORDHAM UNIVERSITY SCHOOL OF LAW,1905,1936,PRIVATE,2002-2003,"$29,946","$39,412",68.0%,16.0%,"$30,068"
FORDHAM UNIVERSITY SCHOOL OF LAW,1905,1936,PRIVATE,2003-2004,"$31,345","$40,338",68.1%,16.0%,"$31,458"
FORDHAM UNIVERSITY SCHOOL OF LAW,1905,1936,PRIVATE,2004-2005,"$33,216","$41,631",71.0%,14.5%,"$33,735"
FORDHAM UNIVERSITY SCHOOL OF LAW,1905,1936,PRIVATE,2005-2006,"$35,141","$42,598",64.8%,17.6%,"$33,749"
FORDHAM UNIVERSITY SCHOOL OF LAW,1905,1936,PRIVATE,2006-2007,"$37,220","$43,709",66.2%,16.9%,"$32,435"
FORDHAM UNIVERSITY SCHOOL OF LAW,1905,1936,PRIVATE,2007-2008,"$39,450","$45,043",62.4%,18.8%,"$33,625"
FORDHAM UNIVERSITY SCHOOL OF LAW,1905,1936,PRIVATE,2008-2009,"$42,076","$46,265",62.7%,18.7%,"$35,269"
FORDHAM UNIVERSITY SCHOOL OF LAW,1905,1936,PRIVATE,2009-2010,"$44,996","$49,652",58.6%,20.7%,"$38,617"
FORDHAM UNIVERSITY SCHOOL OF LAW,1905,1936,PRIVATE,2010-2011,"$46,476","$50,457",61.3%,19.4%,"$39,601"
FORDHAM UNIVERSITY SCHOOL OF LAW,1905,1936,PRIVATE,2011-2012,"$47,986","$50,503",61.1%,19.5%,"$39,978"
FORDHAM UNIVERSITY SCHOOL OF LAW,1905,1936,PRIVATE,2012-2013,"$49,526","$51,067",59.1%,20.4%,"$40,756"
FORDHAM UNIVERSITY SCHOOL OF LAW,1905,1936,PRIVATE,2013-2014,"$50,996","$51,823",49.6%,25.2%,"$39,120"
FORDHAM UNIVERSITY SCHOOL OF LAW,1905,1936,PRIVATE,2014-2015,"$52,532","$52,532",N/A,N/A,N/A
"HOFSTRA UNIVERSITY, MAURICE A. DEANE SCHOOL OF LAW",1970,1971,PRIVATE,1996-1997,"$19,454","$29,362",N/A,N/A,N/A
"HOFSTRA UNIVERSITY, MAURICE A. DEANE SCHOOL OF LAW",1970,1971,PRIVATE,1997-1998,"$21,182","$31,240",N/A,N/A,N/A
"HOFSTRA UNIVERSITY, MAURICE A. DEANE SCHOOL OF LAW",1970,1971,PRIVATE,1998-1999,"$22,210","$32,256",N/A,N/A,N/A
"HOFSTRA UNIVERSITY, MAURICE A. DEANE SCHOOL OF LAW",1970,1971,PRIVATE,1999-2000,"$23,246","$33,037",N/A,N/A,N/A
"HOFSTRA UNIVERSITY, MAURICE A. DEANE SCHOOL OF LAW",1970,1971,PRIVATE,2000-2001,"$24,366","$33,498",N/A,N/A,N/A
"HOFSTRA UNIVERSITY, MAURICE A. DEANE SCHOOL OF LAW",1970,1971,PRIVATE,2001-2002,"$25,546","$34,155",45.8%,27.1%,"$24,796"
"HOFSTRA UNIVERSITY, MAURICE A. DEANE SCHOOL OF LAW",1970,1971,PRIVATE,2002-2003,"$27,842","$36,643",47.2%,26.4%,"$30,063"
"HOFSTRA UNIVERSITY, MAURICE A. DEANE SCHOOL OF LAW",1970,1971,PRIVATE,2003-2004,"$29,518","$37,987",49.0%,25.5%,"$30,265"
"HOFSTRA UNIVERSITY, MAURICE A. DEANE SCHOOL OF LAW",1970,1971,PRIVATE,2004-2005,"$31,440","$39,405",49.8%,25.1%,"$26,872"
"HOFSTRA UNIVERSITY, MAURICE A. DEANE SCHOOL OF LAW",1970,1971,PRIVATE,2005-2006,"$33,160","$40,197",48.3%,25.9%,"$27,335"
"HOFSTRA UNIVERSITY, MAURICE A. DEANE SCHOOL OF LAW",1970,1971,PRIVATE,2006-2007,"$35,260","$41,407",51.0%,24.5%,"$25,506"
"HOFSTRA UNIVERSITY, MAURICE A. DEANE SCHOOL OF LAW",1970,1971,PRIVATE,2007-2008,"$37,600","$42,930",43.0%,28.5%,"$24,432"
"HOFSTRA UNIVERSITY, MAURICE A. DEANE SCHOOL OF LAW",1970,1971,PRIVATE,2008-2009,"$39,640","$43,586",53.1%,23.4%,"$25,993"
"HOFSTRA UNIVERSITY, MAURICE A. DEANE SCHOOL OF LAW",1970,1971,PRIVATE,2009-2010,"$41,780","$46,103",46.1%,26.9%,"$24,034"
"HOFSTRA UNIVERSITY, MAURICE A. DEANE SCHOOL OF LAW",1970,1971,PRIVATE,2010-2011,"$43,660","$47,400",46.9%,26.6%,"$25,687"
"HOFSTRA UNIVERSITY, MAURICE A. DEANE SCHOOL OF LAW",1970,1971,PRIVATE,2011-2012,"$45,600","$47,992",49.3%,25.3%,"$21,680"
"HOFSTRA UNIVERSITY, MAURICE A. DEANE SCHOOL OF LAW",1970,1971,PRIVATE,2012-2013,"$47,660","$49,143",47.6%,26.2%,"$23,365"
"HOFSTRA UNIVERSITY, MAURICE A. DEANE SCHOOL OF LAW",1970,1971,PRIVATE,2013-2014,"$49,780","$50,588",46.9%,26.6%,"$25,182"
"HOFSTRA UNIVERSITY, MAURICE A. DEANE SCHOOL OF LAW",1970,1971,PRIVATE,2014-2015,"$52,190","$52,190",N/A,N/A,N/A
NEW YORK LAW SCHOOL,1891,1954,PRIVATE,1996-1997,"$19,777","$29,850",N/A,N/A,N/A
NEW YORK LAW SCHOOL,1891,1954,PRIVATE,1997-1998,"$20,770","$30,632",N/A,N/A,N/A
NEW YORK LAW SCHOOL,1891,1954,PRIVATE,1998-1999,"$22,114","$32,116",N/A,N/A,N/A
NEW YORK LAW SCHOOL,1891,1954,PRIVATE,1999-2000,"$23,268","$33,068",N/A,N/A,N/A
NEW YORK LAW SCHOOL,1891,1954,PRIVATE,2000-2001,"$24,678","$33,927",N/A,N/A,N/A
NEW YORK LAW SCHOOL,1891,1954,PRIVATE,2001-2002,"$26,654","$35,636",60.1%,20.0%,"$26,946"
NEW YORK LAW SCHOOL,1891,1954,PRIVATE,2002-2003,"$28,860","$37,983",56.1%,22.0%,"$28,112"
NEW YORK LAW SCHOOL,1891,1954,PRIVATE,2003-2004,"$32,580","$41,927",41.6%,29.2%,"$33,562"
NEW YORK LAW SCHOOL,1891,1954,PRIVATE,2004-2005,"$36,480","$45,722",55.3%,22.4%,"$36,322"
NEW YORK LAW SCHOOL,1891,1954,PRIVATE,2005-2006,"$38,600","$46,792",61.6%,19.2%,"$37,094"
NEW YORK LAW SCHOOL,1891,1954,PRIVATE,2006-2007,"$40,478","$47,535",67.1%,16.4%,"$37,259"
NEW YORK LAW SCHOOL,1891,1954,PRIVATE,2007-2008,"$41,950","$47,897",63.9%,18.0%,"$36,479"
NEW YORK LAW SCHOOL,1891,1954,PRIVATE,2008-2009,"$43,600","$47,940",63.6%,18.2%,"$36,945"
NEW YORK LAW SCHOOL,1891,1954,PRIVATE,2009-2010,"$44,800","$49,436",59.5%,20.2%,"$38,401"
NEW YORK LAW SCHOOL,1891,1954,PRIVATE,2010-2011,"$46,460","$50,440",57.6%,21.2%,"$39,583"
NEW YORK LAW SCHOOL,1891,1954,PRIVATE,2011-2012,"$47,800","$50,307",60.7%,19.6%,"$39,782"
NEW YORK LAW SCHOOL,1891,1954,PRIVATE,2012-2013,"$49,225","$50,756",44.8%,27.6%,"$43,023"
NEW YORK LAW SCHOOL,1891,1954,PRIVATE,2013-2014,"$49,240","$50,039",47.6%,26.2%,"$35,129"
NEW YORK LAW SCHOOL,1891,1954,PRIVATE,2014-2015,"$49,240","$49,240",N/A,N/A,N/A
NEW YORK UNIVERSITY SCHOOL OF LAW,1835,1930,PRIVATE,1996-1997,"$23,450","$35,393",N/A,N/A,N/A
NEW YORK UNIVERSITY SCHOOL OF LAW,1835,1930,PRIVATE,1997-1998,"$24,740","$36,487",N/A,N/A,N/A
NEW YORK UNIVERSITY SCHOOL OF LAW,1835,1930,PRIVATE,1998-1999,"$26,100","$37,905",N/A,N/A,N/A
NEW YORK UNIVERSITY SCHOOL OF LAW,1835,1930,PRIVATE,1999-2000,"$28,505","$40,511",N/A,N/A,N/A
NEW YORK UNIVERSITY SCHOOL OF LAW,1835,1930,PRIVATE,2000-2001,"$30,024","$41,276",N/A,N/A,N/A
NEW YORK UNIVERSITY SCHOOL OF LAW,1835,1930,PRIVATE,2001-2002,"$31,682","$42,358",62.0%,19.0%,"$28,989"
NEW YORK UNIVERSITY SCHOOL OF LAW,1835,1930,PRIVATE,2002-2003,"$33,503","$44,094",57.7%,21.1%,"$30,933"
NEW YORK UNIVERSITY SCHOOL OF LAW,1835,1930,PRIVATE,2003-2004,"$35,083","$45,148",69.5%,15.2%,"$25,652"
NEW YORK UNIVERSITY SCHOOL OF LAW,1835,1930,PRIVATE,2004-2005,"$36,768","$46,083",70.8%,14.6%,"$24,776"
NEW YORK UNIVERSITY SCHOOL OF LAW,1835,1930,PRIVATE,2005-2006,"$38,255","$46,373",68.7%,15.7%,"$25,160"
NEW YORK UNIVERSITY SCHOOL OF LAW,1835,1930,PRIVATE,2006-2007,"$40,385","$47,425",67.2%,16.4%,"$29,810"
NEW YORK UNIVERSITY SCHOOL OF LAW,1835,1930,PRIVATE,2007-2008,"$42,120","$48,091",61.8%,19.1%,"$30,965"
NEW YORK UNIVERSITY SCHOOL OF LAW,1835,1930,PRIVATE,2008-2009,"$44,247","$48,652",65.2%,17.4%,"$26,661"
NEW YORK UNIVERSITY SCHOOL OF LAW,1835,1930,PRIVATE,2009-2010,"$46,196","$50,976",54.0%,23.0%,"$32,769"
NEW YORK UNIVERSITY SCHOOL OF LAW,1835,1930,PRIVATE,2010-2011,"$48,213","$52,343",53.3%,23.3%,"$36,058"
NEW YORK UNIVERSITY SCHOOL OF LAW,1835,1930,PRIVATE,2011-2012,"$50,336","$52,976",60.4%,19.8%,"$37,189"
NEW YORK UNIVERSITY SCHOOL OF LAW,1835,1930,PRIVATE,2012-2013,"$51,150","$52,741",62.9%,18.6%,"$32,119"
NEW YORK UNIVERSITY SCHOOL OF LAW,1835,1930,PRIVATE,2013-2014,"$54,678","$55,565",64.0%,18.0%,"$35,241"
NEW YORK UNIVERSITY SCHOOL OF LAW,1835,1930,PRIVATE,2014-2015,"$56,838","$56,838",N/A,N/A,N/A
PACE LAW SCHOOL,1976,1978,PRIVATE,1996-1997,"$19,394","$29,272",N/A,N/A,N/A
PACE LAW SCHOOL,1976,1978,PRIVATE,1997-1998,"$20,560","$30,323",N/A,N/A,N/A
PACE LAW SCHOOL,1976,1978,PRIVATE,1998-1999,"$21,600","$31,370",N/A,N/A,N/A
PACE LAW SCHOOL,1976,1978,PRIVATE,1999-2000,"$22,980","$32,659",N/A,N/A,N/A
PACE LAW SCHOOL,1976,1978,PRIVATE,2000-2001,"$24,100","$33,132",N/A,N/A,N/A
PACE LAW SCHOOL,1976,1978,PRIVATE,2001-2002,"$25,339","$33,878",51.5%,24.3%,"$17,834"
PACE LAW SCHOOL,1976,1978,PRIVATE,2002-2003,"$27,174","$35,764",33.9%,33.1%,"$21,866"
PACE LAW SCHOOL,1976,1978,PRIVATE,2003-2004,"$29,013","$37,337",39.3%,30.3%,"$25,755"
PACE LAW SCHOOL,1976,1978,PRIVATE,2004-2005,"$31,224","$39,135",47.8%,26.1%,"$26,601"
PACE LAW SCHOOL,1976,1978,PRIVATE,2005-2006,"$33,782","$40,951",44.0%,28.0%,"$28,829"
PACE LAW SCHOOL,1976,1978,PRIVATE,2006-2007,"$35,904","$42,163",45.3%,27.4%,"$28,071"
PACE LAW SCHOOL,1976,1978,PRIVATE,2007-2008,"$37,430","$42,736",25.0%,37.5%,"$33,031"
PACE LAW SCHOOL,1976,1978,PRIVATE,2008-2009,"$37,430","$41,156",28.5%,35.7%,"$32,360"
PACE LAW SCHOOL,1976,1978,PRIVATE,2009-2010,"$39,794","$43,912",27.4%,36.3%,"$33,980"
PACE LAW SCHOOL,1976,1978,PRIVATE,2010-2011,"$39,794","$43,203",43.5%,28.3%,"$24,747"
PACE LAW SCHOOL,1976,1978,PRIVATE,2011-2012,"$40,978","$43,127",42.7%,28.6%,"$28,393"
PACE LAW SCHOOL,1976,1978,PRIVATE,2012-2013,"$42,198","$43,511",44.2%,27.9%,"$29,075"
PACE LAW SCHOOL,1976,1978,PRIVATE,2013-2014,"$43,360","$44,063",38.1%,31.0%,"$27,804"
PACE LAW SCHOOL,1976,1978,PRIVATE,2014-2015,"$45,376","$45,376",N/A,N/A,N/A
ST. JOHN&#8217;S UNIVERSITY SCHOOL OF LAW,1925,1937,PRIVATE,1996-1997,"$20,000","$30,186",N/A,N/A,N/A
ST. JOHN&#8217;S UNIVERSITY SCHOOL OF LAW,1925,1937,PRIVATE,1997-1998,"$21,000","$30,972",N/A,N/A,N/A
ST. JOHN&#8217;S UNIVERSITY SCHOOL OF LAW,1925,1937,PRIVATE,1998-1999,"$22,000","$31,951",N/A,N/A,N/A
ST. JOHN&#8217;S UNIVERSITY SCHOOL OF LAW,1925,1937,PRIVATE,1999-2000,"$22,000","$31,266",N/A,N/A,N/A
ST. JOHN&#8217;S UNIVERSITY SCHOOL OF LAW,1925,1937,PRIVATE,2000-2001,"$23,800","$32,720",N/A,N/A,N/A
ST. JOHN&#8217;S UNIVERSITY SCHOOL OF LAW,1925,1937,PRIVATE,2001-2002,"$24,900","$33,291",50.7%,24.7%,"$21,258"
ST. JOHN&#8217;S UNIVERSITY SCHOOL OF LAW,1925,1937,PRIVATE,2002-2003,"$26,300","$34,614",48.9%,25.6%,"$21,453"
ST. JOHN&#8217;S UNIVERSITY SCHOOL OF LAW,1925,1937,PRIVATE,2003-2004,"$28,400","$36,548",42.1%,29.0%,"$20,462"
ST. JOHN&#8217;S UNIVERSITY SCHOOL OF LAW,1925,1937,PRIVATE,2004-2005,"$30,500","$38,227",51.3%,24.4%,"$19,427"
ST. JOHN&#8217;S UNIVERSITY SCHOOL OF LAW,1925,1937,PRIVATE,2005-2006,"$32,700","$39,639",52.1%,23.9%,"$18,426"
ST. JOHN&#8217;S UNIVERSITY SCHOOL OF LAW,1925,1937,PRIVATE,2006-2007,"$32,700","$38,401",56.4%,21.8%,"$14,914"
ST. JOHN&#8217;S UNIVERSITY SCHOOL OF LAW,1925,1937,PRIVATE,2007-2008,"$38,400","$43,844",61.6%,19.2%,"$15,300"
ST. JOHN&#8217;S UNIVERSITY SCHOOL OF LAW,1925,1937,PRIVATE,2008-2009,"$40,600","$44,642",56.1%,22.0%,"$19,902"
ST. JOHN&#8217;S UNIVERSITY SCHOOL OF LAW,1925,1937,PRIVATE,2009-2010,"$42,200","$46,567",54.4%,22.8%,"$16,221"
ST. JOHN&#8217;S UNIVERSITY SCHOOL OF LAW,1925,1937,PRIVATE,2010-2011,"$44,280","$48,073",53.0%,23.5%,"$15,503"
ST. JOHN&#8217;S UNIVERSITY SCHOOL OF LAW,1925,1937,PRIVATE,2011-2012,"$46,450","$48,886",48.9%,25.5%,"$17,313"
ST. JOHN&#8217;S UNIVERSITY SCHOOL OF LAW,1925,1937,PRIVATE,2012-2013,"$48,070","$49,565",43.5%,28.2%,"$16,054"
ST. JOHN&#8217;S UNIVERSITY SCHOOL OF LAW,1925,1937,PRIVATE,2013-2014,"$49,750","$50,557",32.5%,33.8%,"$20,070"
ST. JOHN&#8217;S UNIVERSITY SCHOOL OF LAW,1925,1937,PRIVATE,2014-2015,"$51,490","$51,490",N/A,N/A,N/A
SYRACUSE UNIVERSITY COLLEGE OF LAW,1895,1923,PRIVATE,1996-1997,"$19,660","$29,673",N/A,N/A,N/A
SYRACUSE UNIVERSITY COLLEGE OF LAW,1895,1923,PRIVATE,1997-1998,"$21,136","$31,172",N/A,N/A,N/A
SYRACUSE UNIVERSITY COLLEGE OF LAW,1895,1923,PRIVATE,1998-1999,"$22,224","$32,276",N/A,N/A,N/A
SYRACUSE UNIVERSITY COLLEGE OF LAW,1895,1923,PRIVATE,1999-2000,"$23,656","$33,620",N/A,N/A,N/A
SYRACUSE UNIVERSITY COLLEGE OF LAW,1895,1923,PRIVATE,2000-2001,"$24,959","$34,313",N/A,N/A,N/A
SYRACUSE UNIVERSITY COLLEGE OF LAW,1895,1923,PRIVATE,2001-2002,"$26,484","$35,409",26.3%,36.8%,"$25,194"
SYRACUSE UNIVERSITY COLLEGE OF LAW,1895,1923,PRIVATE,2002-2003,"$28,090","$36,970",23.5%,38.3%,"$26,441"
SYRACUSE UNIVERSITY COLLEGE OF LAW,1895,1923,PRIVATE,2003-2004,"$29,756","$38,293",17.5%,41.2%,"$27,998"
SYRACUSE UNIVERSITY COLLEGE OF LAW,1895,1923,PRIVATE,2004-2005,"$31,642","$39,658",17.2%,41.4%,"$29,321"
SYRACUSE UNIVERSITY COLLEGE OF LAW,1895,1923,PRIVATE,2005-2006,"$33,462","$40,563",17.4%,41.3%,"$30,865"
SYRACUSE UNIVERSITY COLLEGE OF LAW,1895,1923,PRIVATE,2006-2007,"$35,790","$42,029",30.3%,34.8%,"$33,104"
SYRACUSE UNIVERSITY COLLEGE OF LAW,1895,1923,PRIVATE,2007-2008,"$41,694","$47,605",27.6%,36.2%,"$39,612"
SYRACUSE UNIVERSITY COLLEGE OF LAW,1895,1923,PRIVATE,2008-2009,"$43,722","$48,074",26.2%,36.9%,"$40,927"
SYRACUSE UNIVERSITY COLLEGE OF LAW,1895,1923,PRIVATE,2009-2010,"$44,856","$49,497",25.4%,37.3%,"$41,221"
SYRACUSE UNIVERSITY COLLEGE OF LAW,1895,1923,PRIVATE,2010-2011,"$45,126","$48,992",28.5%,35.7%,"$39,872"
SYRACUSE UNIVERSITY COLLEGE OF LAW,1895,1923,PRIVATE,2011-2012,"$45,647","$48,041",26.6%,36.7%,"$38,674"
SYRACUSE UNIVERSITY COLLEGE OF LAW,1895,1923,PRIVATE,2012-2013,"$45,690","$47,111",19.5%,40.2%,"$37,934"
SYRACUSE UNIVERSITY COLLEGE OF LAW,1895,1923,PRIVATE,2013-2014,"$46,050","$46,797",18.3%,40.8%,"$33,078"
SYRACUSE UNIVERSITY COLLEGE OF LAW,1895,1923,PRIVATE,2014-2015,"$46,064","$46,064",N/A,N/A,N/A
TOURO COLLEGE JACOB D. FUCHSBERG LAW CENTER,1980,1983,PRIVATE,1996-1997,"$18,400","$27,771",N/A,N/A,N/A
TOURO COLLEGE JACOB D. FUCHSBERG LAW CENTER,1980,1983,PRIVATE,1997-1998,"$19,150","$28,243",N/A,N/A,N/A
TOURO COLLEGE JACOB D. FUCHSBERG LAW CENTER,1980,1983,PRIVATE,1998-1999,"$19,920","$28,930",N/A,N/A,N/A
TOURO COLLEGE JACOB D. FUCHSBERG LAW CENTER,1980,1983,PRIVATE,1999-2000,"$21,170","$30,087",N/A,N/A,N/A
TOURO COLLEGE JACOB D. FUCHSBERG LAW CENTER,1980,1983,PRIVATE,2000-2001,"$22,000","$30,245",N/A,N/A,N/A
